#          FTT         Ub/Uref          Force*      Ma_max  accu_cnt      uu_RS_chk          k_chk     GPU_min          Error         CV_uu%          CV_k%   Conv
      0.302704    0.4262376454    1.3208476645    0.016283         0   0.000000e+00   0.000000e+00      4.8553   1.398293e-03  -1.000000e+00  -1.000000e+00      0
      0.302936    0.4268339120    1.3225478344    0.016306         0   0.000000e+00   0.000000e+00      4.8574   1.396952e-03  -1.000000e+00  -1.000000e+00      0
      0.303167    0.4274303391    1.3225478344    0.016329         0   0.000000e+00   0.000000e+00      4.8594   1.395378e-03  -1.000000e+00  -1.000000e+00      0
      0.303398    0.4280267242    1.3242435488    0.016351         0   0.000000e+00   0.000000e+00      4.8615   1.393336e-03  -1.000000e+00  -1.000000e+00      0
      0.303629    0.4286235766    1.3242435488    0.016374         0   0.000000e+00   0.000000e+00      4.8635   1.392486e-03  -1.000000e+00  -1.000000e+00      0
      0.303860    0.4292203514    1.3242435488    0.016397         0   0.000000e+00   0.000000e+00      4.8655   1.390369e-03  -1.000000e+00  -1.000000e+00      0
      0.304091    0.4298173703    1.3259348050    0.016420         0   0.000000e+00   0.000000e+00      4.8676   1.389006e-03  -1.000000e+00  -1.000000e+00      0
      0.304322    0.4304145812    1.3259348050    0.016443         0   0.000000e+00   0.000000e+00      4.8697   1.387525e-03  -1.000000e+00  -1.000000e+00      0
      0.304553    0.4310117378    1.3276216000    0.016466         0   0.000000e+00   0.000000e+00      4.8717   1.385476e-03  -1.000000e+00  -1.000000e+00      0
      0.304784    0.4316093958    1.3276216000    0.016489         0   0.000000e+00   0.000000e+00      4.8738   1.384720e-03  -1.000000e+00  -1.000000e+00      0
      0.305015    0.4322069946    1.3276216000    0.016512         0   0.000000e+00   0.000000e+00      4.8758   1.382668e-03  -1.000000e+00  -1.000000e+00      0
      0.305246    0.4328048389    1.3293039305    0.016535         0   0.000000e+00   0.000000e+00      4.9116   1.381325e-03  -1.000000e+00  -1.000000e+00      0
      0.305477    0.4334029347    1.3293039305    0.016558         0   0.000000e+00   0.000000e+00      4.9136   1.380000e-03  -1.000000e+00  -1.000000e+00      0
      0.305708    0.4340010133    1.3309817932    0.016581         0   0.000000e+00   0.000000e+00      4.9157   1.378058e-03  -1.000000e+00  -1.000000e+00      0
      0.305939    0.4345996663    1.3309817932    0.016604         0   0.000000e+00   0.000000e+00      4.9177   1.377481e-03  -1.000000e+00  -1.000000e+00      0
      0.306170    0.4351983499    1.3309817932    0.016627         0   0.000000e+00   0.000000e+00      4.9198   1.375657e-03  -1.000000e+00  -1.000000e+00      0
      0.306402    0.4357973461    1.3326551834    0.016650         0   0.000000e+00   0.000000e+00      4.9218   1.374483e-03  -1.000000e+00  -1.000000e+00      0
      0.306633    0.4363967102    1.3326551834    0.016673         0   0.000000e+00   0.000000e+00      4.9239   1.373439e-03  -1.000000e+00  -1.000000e+00      0
      0.306864    0.4369961471    1.3326551834    0.016696         0   0.000000e+00   0.000000e+00      4.9259   1.371721e-03  -1.000000e+00  -1.000000e+00      0
      0.307095    0.4375962113    1.3343240961    0.016719         0   0.000000e+00   0.000000e+00      4.9280   1.371274e-03  -1.000000e+00  -1.000000e+00      0
      0.307326    0.4381963913    1.3343240961    0.016742         0   0.000000e+00   0.000000e+00      4.9300   1.369660e-03  -1.000000e+00  -1.000000e+00      0
      0.307557    0.4387969021    1.3359885254    0.016765         0   0.000000e+00   0.000000e+00      4.9321   1.368539e-03  -1.000000e+00  -1.000000e+00      0
      0.307788    0.4393978253    1.3359885254    0.016789         0   0.000000e+00   0.000000e+00      4.9342   1.367606e-03  -1.000000e+00  -1.000000e+00      0
      0.308019    0.4399988280    1.3359885254    0.016812         0   0.000000e+00   0.000000e+00      4.9362   1.365919e-03  -1.000000e+00  -1.000000e+00      0
      0.308250    0.4406004262    1.3376484653    0.016835         0   0.000000e+00   0.000000e+00      4.9383   1.365405e-03  -1.000000e+00  -1.000000e+00      0
      0.308481    0.4412021504    1.3376484653    0.016858         0   0.000000e+00   0.000000e+00      4.9403   1.363829e-03  -1.000000e+00  -1.000000e+00      0
      0.308712    0.4418041661    1.3393039104    0.016881         0   0.000000e+00   0.000000e+00      4.9424   1.362630e-03  -1.000000e+00  -1.000000e+00      0
      0.308943    0.4424066013    1.3393039104    0.016904         0   0.000000e+00   0.000000e+00      4.9444   1.361723e-03  -1.000000e+00  -1.000000e+00      0
      0.309174    0.4430091037    1.3393039104    0.016927         0   0.000000e+00   0.000000e+00      4.9465   1.360023e-03  -1.000000e+00  -1.000000e+00      0
      0.309405    0.4436121657    1.3409548548    0.016950         0   0.000000e+00   0.000000e+00      4.9485   1.359435e-03  -1.000000e+00  -1.000000e+00      0
      0.309636    0.4442153658    1.3409548548    0.016974         0   0.000000e+00   0.000000e+00      4.9506   1.357900e-03  -1.000000e+00  -1.000000e+00      0
      0.309868    0.4448188214    1.3426012932    0.016997         0   0.000000e+00   0.000000e+00      4.9838   1.356632e-03  -1.000000e+00  -1.000000e+00      0
      0.310099    0.4454227022    1.3426012932    0.017020         0   0.000000e+00   0.000000e+00      4.9859   1.355748e-03  -1.000000e+00  -1.000000e+00      0
      0.310330    0.4460266310    1.3426012932    0.017043         0   0.000000e+00   0.000000e+00      4.9879   1.354020e-03  -1.000000e+00  -1.000000e+00      0
      0.310561    0.4466310709    1.3442432203    0.017066         0   0.000000e+00   0.000000e+00      4.9900   1.353331e-03  -1.000000e+00  -1.000000e+00      0
      0.310792    0.4472356442    1.3442432203    0.017090         0   0.000000e+00   0.000000e+00      4.9920   1.351800e-03  -1.000000e+00  -1.000000e+00      0
      0.311023    0.4478404191    1.3458806310    0.017113         0   0.000000e+00   0.000000e+00      4.9941   1.350425e-03  -1.000000e+00  -1.000000e+00      0
      0.311254    0.4484456069    1.3458806310    0.017136         0   0.000000e+00   0.000000e+00      4.9961   1.349523e-03  -1.000000e+00  -1.000000e+00      0
      0.311485    0.4490508090    1.3458806310    0.017159         0   0.000000e+00   0.000000e+00      4.9982   1.347736e-03  -1.000000e+00  -1.000000e+00      0
      0.311716    0.4496564637    1.3475135208    0.017183         0   0.000000e+00   0.000000e+00      5.0002   1.346927e-03  -1.000000e+00  -1.000000e+00      0
      0.311947    0.4502622426    1.3475135208    0.017206         0   0.000000e+00   0.000000e+00      5.0023   1.345391e-03  -1.000000e+00  -1.000000e+00      0
      0.312178    0.4508681724    1.3491418852    0.017229         0   0.000000e+00   0.000000e+00      5.0044   1.343918e-03  -1.000000e+00  -1.000000e+00      0
      0.312409    0.4514745131    1.3491418852    0.017252         0   0.000000e+00   0.000000e+00      5.0064   1.343023e-03  -1.000000e+00  -1.000000e+00      0
      0.312640    0.4520808508    1.3491418852    0.017276         0   0.000000e+00   0.000000e+00      5.0084   1.341215e-03  -1.000000e+00  -1.000000e+00      0
      0.312871    0.4526876047    1.3507657201    0.017299         0   0.000000e+00   0.000000e+00      5.0105   1.340337e-03  -1.000000e+00  -1.000000e+00      0
      0.313103    0.4532944998    1.3507657201    0.017322         0   0.000000e+00   0.000000e+00      5.0126   1.338854e-03  -1.000000e+00  -1.000000e+00      0
      0.313334    0.4539015248    1.3523850213    0.017346         0   0.000000e+00   0.000000e+00      5.0146   1.337349e-03  -1.000000e+00  -1.000000e+00      0
      0.313565    0.4545089910    1.3523850213    0.017369         0   0.000000e+00   0.000000e+00      5.0167   1.336533e-03  -1.000000e+00  -1.000000e+00      0
      0.313796    0.4551164730    1.3523850213    0.017392         0   0.000000e+00   0.000000e+00      5.0187   1.334784e-03  -1.000000e+00  -1.000000e+00      0
      0.314027    0.4557243738    1.3539997844    0.017416         0   0.000000e+00   0.000000e+00      5.0208   1.333922e-03  -1.000000e+00  -1.000000e+00      0
      0.314258    0.4563324716    1.3539997844    0.017439         0   0.000000e+00   0.000000e+00      5.0228   1.332576e-03  -1.000000e+00  -1.000000e+00      0
      0.314489    0.4569407158    1.3556100048    0.017463         0   0.000000e+00   0.000000e+00      5.0558   1.331123e-03  -1.000000e+00  -1.000000e+00      0
      0.314720    0.4575494626    1.3556100048    0.017486         0   0.000000e+00   0.000000e+00      5.0578   1.330450e-03  -1.000000e+00  -1.000000e+00      0
      0.314951    0.4581582663    1.3556100048    0.017509         0   0.000000e+00   0.000000e+00      5.0599   1.328806e-03  -1.000000e+00  -1.000000e+00      0
      0.315182    0.4587675016    1.3572156774    0.017533         0   0.000000e+00   0.000000e+00      5.0620   1.327983e-03  -1.000000e+00  -1.000000e+00      0
      0.315413    0.4593769877    1.3572156774    0.017556         0   0.000000e+00   0.000000e+00      5.0640   1.326767e-03  -1.000000e+00  -1.000000e+00      0
      0.315644    0.4599866242    1.3588167970    0.017580         0   0.000000e+00   0.000000e+00      5.0661   1.325335e-03  -1.000000e+00  -1.000000e+00      0
      0.315875    0.4605968048    1.3588167970    0.017603         0   0.000000e+00   0.000000e+00      5.0681   1.324761e-03  -1.000000e+00  -1.000000e+00      0
      0.316106    0.4612070606    1.3588167970    0.017627         0   0.000000e+00   0.000000e+00      5.0702   1.323171e-03  -1.000000e+00  -1.000000e+00      0
      0.316337    0.4618177405    1.3604133579    0.017650         0   0.000000e+00   0.000000e+00      5.0723   1.322340e-03  -1.000000e+00  -1.000000e+00      0
      0.316569    0.4624287090    1.3604133579    0.017674         0   0.000000e+00   0.000000e+00      5.0743   1.321217e-03  -1.000000e+00  -1.000000e+00      0
      0.316800    0.4630398250    1.3620053547    0.017697         0   0.000000e+00   0.000000e+00      5.0764   1.319791e-03  -1.000000e+00  -1.000000e+00      0
      0.317031    0.4636515287    1.3620053547    0.017721         0   0.000000e+00   0.000000e+00      5.0784   1.319318e-03  -1.000000e+00  -1.000000e+00      0
      0.317262    0.4642633388    1.3620053547    0.017744         0   0.000000e+00   0.000000e+00      5.0805   1.317808e-03  -1.000000e+00  -1.000000e+00      0
      0.317493    0.4648755893    1.3635927813    0.017768         0   0.000000e+00   0.000000e+00      5.0825   1.317020e-03  -1.000000e+00  -1.000000e+00      0
      0.317724    0.4654881989    1.3635927813    0.017792         0   0.000000e+00   0.000000e+00      5.0846   1.316058e-03  -1.000000e+00  -1.000000e+00      0
      0.317955    0.4661009927    1.3651756313    0.017815         0   0.000000e+00   0.000000e+00      5.0866   1.314723e-03  -1.000000e+00  -1.000000e+00      0
      0.318186    0.4667144602    1.3651756313    0.017839         0   0.000000e+00   0.000000e+00      5.0887   1.314439e-03  -1.000000e+00  -1.000000e+00      0
      0.318417    0.4673281057    1.3651756313    0.017862         0   0.000000e+00   0.000000e+00      5.0907   1.313093e-03  -1.000000e+00  -1.000000e+00      0
      0.318648    0.4679422393    1.3667538976    0.017886         0   0.000000e+00   0.000000e+00      5.0928   1.312413e-03  -1.000000e+00  -1.000000e+00      0
      0.318879    0.4685568182    1.3667538976    0.017910         0   0.000000e+00   0.000000e+00      5.0949   1.311642e-03  -1.000000e+00  -1.000000e+00      0
      0.319110    0.4691716148    1.3683275724    0.017933         0   0.000000e+00   0.000000e+00      5.1301   1.310387e-03  -1.000000e+00  -1.000000e+00      0
      0.319341    0.4697871454    1.3683275724    0.017957         0   0.000000e+00   0.000000e+00      5.1321   1.310233e-03  -1.000000e+00  -1.000000e+00      0
      0.319572    0.4704028816    1.3683275724    0.017981         0   0.000000e+00   0.000000e+00      5.1342   1.308955e-03  -1.000000e+00  -1.000000e+00      0
      0.319804    0.4710191001    1.3698966480    0.018004         0   0.000000e+00   0.000000e+00      5.1363   1.308266e-03  -1.000000e+00  -1.000000e+00      0
      0.320035    0.4716357968    1.3698966480    0.018028         0   0.000000e+00   0.000000e+00      5.1383   1.307570e-03  -1.000000e+00  -1.000000e+00      0
      0.320266    0.4722527101    1.3714611163    0.018052         0   0.000000e+00   0.000000e+00      5.1404   1.306320e-03  -1.000000e+00  -1.000000e+00      0
      0.320497    0.4728703791    1.3714611163    0.018075         0   0.000000e+00   0.000000e+00      5.1424   1.306212e-03  -1.000000e+00  -1.000000e+00      0
      0.320728    0.4734882829    1.3714611163    0.018099         0   0.000000e+00   0.000000e+00      5.1445   1.305003e-03  -1.000000e+00  -1.000000e+00      0
      0.320959    0.4741066687    1.3730209690    0.018123         0   0.000000e+00   0.000000e+00      5.1466   1.304318e-03  -1.000000e+00  -1.000000e+00      0
      0.321190    0.4747255719    1.3730209690    0.018147         0   0.000000e+00   0.000000e+00      5.1486   1.303707e-03  -1.000000e+00  -1.000000e+00      0
      0.321421    0.4753447017    1.3730209690    0.018171         0   0.000000e+00   0.000000e+00      5.1506   1.302486e-03  -1.000000e+00  -1.000000e+00      0
      0.321652    0.4759645606    1.3745761978    0.018194         0   0.000000e+00   0.000000e+00      5.1527   1.302322e-03  -1.000000e+00  -1.000000e+00      0
      0.321883    0.4765846604    1.3745761978    0.018218         0   0.000000e+00   0.000000e+00      5.1547   1.301132e-03  -1.000000e+00  -1.000000e+00      0
      0.322114    0.4772051908    1.3761267946    0.018242         0   0.000000e+00   0.000000e+00      5.1568   1.300343e-03  -1.000000e+00  -1.000000e+00      0
      0.322345    0.4778262181    1.3761267946    0.018266         0   0.000000e+00   0.000000e+00      5.1589   1.299693e-03  -1.000000e+00  -1.000000e+00      0
      0.322576    0.4784474204    1.3761267946    0.018290         0   0.000000e+00   0.000000e+00      5.1609   1.298371e-03  -1.000000e+00  -1.000000e+00      0
      0.322807    0.4790692655    1.3776727518    0.018314         0   0.000000e+00   0.000000e+00      5.1630   1.298027e-03  -1.000000e+00  -1.000000e+00      0
      0.323038    0.4796913007    1.3776727518    0.018338         0   0.000000e+00   0.000000e+00      5.1650   1.296741e-03  -1.000000e+00  -1.000000e+00      0
      0.323270    0.4803136643    1.3792140623    0.018362         0   0.000000e+00   0.000000e+00      5.1671   1.295744e-03  -1.000000e+00  -1.000000e+00      0
      0.323501    0.4809364604    1.3792140623    0.018386         0   0.000000e+00   0.000000e+00      5.1691   1.294966e-03  -1.000000e+00  -1.000000e+00      0
      0.323732    0.4815593491    1.3792140623    0.018409         0   0.000000e+00   0.000000e+00      5.2070   1.293483e-03  -1.000000e+00  -1.000000e+00      0
      0.323963    0.4821827801    1.3807507201    0.018433         0   0.000000e+00   0.000000e+00      5.2091   1.292935e-03  -1.000000e+00  -1.000000e+00      0
      0.324194    0.4828063565    1.3807507201    0.018457         0   0.000000e+00   0.000000e+00      5.2111   1.291566e-03  -1.000000e+00  -1.000000e+00      0
